# OpenSignals Text File Format. Version 1
# {"98:D3:C1:FD:30:7B": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:C1:FD:30:7B", "device connection": "BTH98:D3:C1:FD:30:7B", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 2, "sync interval": 2, "date": "2024-12-12", "time": "22:10:29.143", "channels": [4], "sensor": ["EEGBITREV"], "label": ["A4"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A4"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
13	0	0	1	1	292	
14	0	0	1	1	248	
15	0	0	1	1	212	
0	0	0	1	1	231	
1	0	0	1	1	399	
2	0	0	1	1	237	
3	0	0	1	1	406	
4	0	0	1	1	60	
5	0	0	1	1	340	
6	0	0	1	1	97	
7	0	0	1	1	522	
8	0	0	1	1	141	
9	0	0	1	1	464	
10	0	0	1	1	237	
11	0	0	1	1	361	
12	0	0	1	1	176	
13	0	0	1	1	294	
14	0	0	1	1	259	
15	0	0	1	1	439	
0	0	0	1	1	282	
1	0	0	1	1	453	
2	0	0	1	1	230	
3	0	0	1	1	756	
4	0	0	1	1	252	
5	0	0	1	1	470	
6	0	0	1	1	250	
7	0	0	1	1	468	
8	0	0	1	1	411	
9	0	0	1	1	432	
10	0	0	1	1	271	
11	0	0	1	1	443	
12	0	0	1	1	325	
13	0	0	1	1	456	
14	0	0	1	1	183	
15	0	0	1	1	545	
0	0	0	1	1	287	
1	0	0	1	1	621	
2	0	0	1	1	437	
3	0	0	1	1	755	
4	0	0	1	1	141	
5	0	0	1	1	351	
6	0	0	1	1	332	
7	0	0	1	1	478	
8	0	0	1	1	475	
9	0	0	1	1	475	
10	0	0	1	1	381	
11	0	0	1	1	354	
12	0	0	1	1	280	
13	0	0	1	1	405	
14	0	0	1	1	199	
15	0	0	1	1	255	
0	0	0	1	1	163	
1	0	0	1	1	489	
2	0	0	1	1	351	
3	0	0	1	1	469	
4	0	0	1	1	268	
5	0	0	1	1	486	
6	0	0	1	1	273	
7	0	0	1	1	449	
8	0	0	1	1	140	
9	0	0	1	1	653	
10	0	0	1	1	88	
11	0	0	1	1	485	
12	0	0	1	1	346	
13	0	0	1	1	544	
14	0	0	1	1	190	
15	0	0	1	1	631	
0	0	0	1	1	172	
1	0	0	1	1	535	
2	0	0	1	1	553	
3	0	0	1	1	716	
4	0	0	1	1	529	
5	0	0	1	1	630	
6	0	0	1	1	388	
7	0	0	1	1	614	
8	0	0	1	1	353	
9	0	0	1	1	648	
10	0	0	1	1	462	
11	0	0	1	1	425	
12	0	0	1	1	481	
13	0	0	1	1	822	
14	0	0	1	1	543	
15	0	0	1	1	364	
0	0	0	1	1	235	
1	0	0	1	1	667	
2	0	0	1	1	214	
3	0	0	1	1	395	
4	0	0	1	1	602	
5	0	0	1	1	526	
6	0	0	1	1	379	
7	0	0	1	1	312	
8	0	0	1	1	199	
9	0	0	1	1	392	
10	0	0	1	1	522	
11	0	0	1	1	464	
12	0	0	1	1	296	
13	0	0	1	1	458	
14	0	0	1	1	199	
15	0	0	1	1	310	
0	0	0	1	1	75	
1	0	0	1	1	511	
2	0	0	1	1	164	
3	0	0	1	1	375	
4	0	0	1	1	170	
5	0	0	1	1	437	
6	0	0	1	1	372	
7	0	0	1	1	411	
8	0	0	1	1	217	
9	0	0	1	1	569	
10	0	0	1	1	126	
11	0	0	1	1	303	
12	0	0	1	1	215	
13	0	0	1	1	0	
14	0	0	1	1	0	
15	0	0	1	1	113	
0	0	0	1	1	0	
1	0	0	1	1	0	
2	0	0	1	1	0	
3	0	0	1	1	0	
4	0	0	1	1	0	
5	0	0	1	1	274	
6	0	0	1	1	446	
7	0	0	1	1	463	
8	0	0	1	1	657	
9	0	0	1	1	860	
10	0	0	1	1	773	
11	0	0	1	1	916	
12	0	0	1	1	688	
13	0	0	1	1	721	
14	0	0	1	1	1018	
15	0	0	1	1	824	
0	0	0	1	1	666	
1	0	0	1	1	816	
2	0	0	1	1	610	
3	0	0	1	1	629	
4	0	0	1	1	547	
5	0	0	1	1	766	
6	0	0	1	1	331	
7	0	0	1	1	508	
8	0	0	1	1	662	
9	0	0	1	1	651	
10	0	0	1	1	684	
11	0	0	1	1	1017	
12	0	0	1	1	749	
13	0	0	1	1	795	
14	0	0	1	1	673	
15	0	0	1	1	796	
0	0	0	1	1	714	
1	0	0	1	1	852	
2	0	0	1	1	591	
3	0	0	1	1	981	
4	0	0	1	1	647	
5	0	0	1	1	682	
6	0	0	1	1	579	
7	0	0	1	1	737	
8	0	0	1	1	628	
9	0	0	1	1	686	
10	0	0	1	1	642	
11	0	0	1	1	851	
12	0	0	1	1	776	
13	0	0	1	1	517	
14	0	0	1	1	308	
15	0	0	1	1	758	
0	0	0	1	1	444	
1	0	0	1	1	218	
2	0	0	1	1	339	
3	0	0	1	1	149	
4	0	0	1	1	345	
5	0	0	1	1	472	
6	0	0	1	1	289	
7	0	0	1	1	419	
8	0	0	1	1	132	
9	0	0	1	1	426	
10	0	0	1	1	122	
11	0	0	1	1	307	
12	0	0	1	1	22	
13	0	0	1	1	41	
14	0	0	1	1	32	
15	0	0	1	1	0	
0	0	0	1	1	26	
1	0	0	1	1	86	
2	0	0	1	1	20	
3	0	0	1	1	248	
4	0	0	1	1	0	
5	0	0	1	1	0	
6	0	0	1	1	0	
7	0	0	1	1	0	
8	0	0	1	1	0	
9	0	0	1	1	0	
10	0	0	1	1	0	
11	0	0	1	1	396	
12	0	0	1	1	177	
13	0	0	1	1	256	
14	0	0	1	1	515	
15	0	0	1	1	748	
0	0	0	1	1	479	
1	0	0	1	1	512	
2	0	0	1	1	159	
3	0	0	1	1	451	
4	0	0	1	1	664	
5	0	0	1	1	860	
6	0	0	1	1	623	
7	0	0	1	1	1018	
8	0	0	1	1	815	
9	0	0	1	1	867	
10	0	0	1	1	731	
11	0	0	1	1	719	
12	0	0	1	1	665	
13	0	0	1	1	935	
14	0	0	1	1	880	
15	0	0	1	1	663	
0	0	0	1	1	639	
1	0	0	1	1	736	
2	0	0	1	1	786	
3	0	0	1	1	398	
4	0	0	1	1	0	
5	0	0	1	1	0	
6	0	0	1	1	0	
7	0	0	1	1	0	
8	0	0	1	1	0	
9	0	0	1	1	0	
10	0	0	1	1	0	
11	0	0	1	1	0	
12	0	0	1	1	0	
13	0	0	1	1	0	
14	0	0	1	1	0	
15	0	0	1	1	0	
0	0	0	1	1	0	
1	0	0	1	1	0	
2	0	0	1	1	0	
3	0	0	1	1	0	
4	0	0	1	1	0	
5	0	0	1	1	0	
6	0	0	1	1	0	
7	0	0	1	1	0	
8	0	0	1	1	0	
9	0	0	1	1	0	
10	0	0	1	1	0	
11	0	0	1	1	0	
12	0	0	1	1	0	
13	0	0	1	1	0	
14	0	0	1	1	0	
15	0	0	1	1	0	
0	0	0	1	1	0	
1	0	0	1	1	0	
2	0	0	1	1	0	
3	0	0	1	1	1018	
4	0	0	1	1	1018	
5	0	0	1	1	1018	
6	0	0	1	1	1018	
7	0	0	1	1	1018	
8	0	0	1	1	1018	
9	0	0	1	1	1018	
10	0	0	1	1	1018	
11	0	0	1	1	1018	
12	0	0	1	1	1018	
13	0	0	1	1	1018	
14	0	0	1	1	1018	
15	0	0	1	1	1018	
0	0	0	1	1	1018	
1	0	0	1	1	1018	
2	0	0	1	1	1018	
3	0	0	1	1	1018	
4	0	0	1	1	1018	
5	0	0	1	1	1018	
6	0	0	1	1	1018	
7	0	0	1	1	1018	
8	0	0	1	1	1018	
9	0	0	1	1	1018	
10	0	0	1	1	1018	
11	0	0	1	1	1018	
12	0	0	1	1	1018	
13	0	0	1	1	1018	
14	0	0	1	1	1018	
15	0	0	1	1	1018	
0	0	0	1	1	1018	
1	0	0	1	1	1018	
2	0	0	1	1	1018	
3	0	0	1	1	1018	
4	0	0	1	1	1018	
5	0	0	1	1	1018	
6	0	0	1	1	1018	
7	0	0	1	1	1018	
8	0	0	1	1	1018	
9	0	0	1	1	1018	
10	0	0	1	1	1018	
11	0	0	1	1	1018	
12	0	0	1	1	1018	
13	0	0	1	1	1018	
14	0	0	1	1	1018	
15	0	0	1	1	1018	
0	0	0	1	1	1018	
1	0	0	1	1	1018	
2	0	0	1	1	1018	
3	0	0	1	1	1018	
4	0	0	1	1	1018	
5	0	0	1	1	1018	
6	0	0	1	1	819	
7	0	0	1	1	120	
8	0	0	1	1	0	
9	0	0	1	1	0	
10	0	0	1	1	0	
11	0	0	1	1	0	
12	0	0	1	1	0	
13	0	0	1	1	0	
14	0	0	1	1	0	
15	0	0	1	1	0	
0	0	0	1	1	0	
1	0	0	1	1	0	
2	0	0	1	1	0	
3	0	0	1	1	0	
4	0	0	1	1	0	
5	0	0	1	1	0	
6	0	0	1	1	0	
7	0	0	1	1	0	
8	0	0	1	1	0	
9	0	0	1	1	0	
10	0	0	1	1	0	
11	0	0	1	1	0	
12	0	0	1	1	148	
13	0	0	1	1	0	
14	0	0	1	1	0	
15	0	0	1	1	0	
0	0	0	1	1	0	
1	0	0	1	1	94	
2	0	0	1	1	252	
3	0	0	1	1	413	
4	0	0	1	1	837	
5	0	0	1	1	1018	
6	0	0	1	1	1018	
7	0	0	1	1	1018	
8	0	0	1	1	1018	
9	0	0	1	1	1018	
10	0	0	1	1	1018	
11	0	0	1	1	1018	
12	0	0	1	1	1018	
13	0	0	1	1	1018	
14	0	0	1	1	1018	
15	0	0	1	1	1018	
0	0	0	1	1	1018	
1	0	0	1	1	1018	
2	0	0	1	1	1018	
3	0	0	1	1	1018	
4	0	0	1	1	1018	
5	0	0	1	1	1018	
6	0	0	1	1	1018	
7	0	0	1	1	1018	
8	0	0	1	1	1018	
9	0	0	1	1	1018	
10	0	0	1	1	1018	
11	0	0	1	1	1018	
12	0	0	1	1	1018	
13	0	0	1	1	1018	
14	0	0	1	1	1018	
15	0	0	1	1	1018	
0	0	0	1	1	1018	
1	0	0	1	1	1018	
2	0	0	1	1	1018	
3	0	0	1	1	1018	
4	0	0	1	1	1018	
5	0	0	1	1	1018	
6	0	0	1	1	1018	
7	0	0	1	1	1018	
8	0	0	1	1	1018	
9	0	0	1	1	1018	
10	0	0	1	1	1018	
11	0	0	1	1	1018	
12	0	0	1	1	1018	
13	0	0	1	1	1018	
14	0	0	1	1	771	
15	0	0	1	1	994	
0	0	0	1	1	876	
1	0	0	1	1	761	
2	0	0	1	1	764	
3	0	0	1	1	815	
4	0	0	1	1	678	
5	0	0	1	1	754	
6	0	0	1	1	718	
7	0	0	1	1	505	
8	0	0	1	1	629	
9	0	0	1	1	690	
10	0	0	1	1	487	
11	0	0	1	1	530	
12	0	0	1	1	447	
13	0	0	1	1	543	
14	0	0	1	1	571	
15	0	0	1	1	671	
0	0	0	1	1	469	
1	0	0	1	1	254	
2	0	0	1	1	276	
3	0	0	1	1	340	
4	0	0	1	1	334	
5	0	0	1	1	353	
6	0	0	1	1	219	
7	0	0	1	1	244	
8	0	0	1	1	225	
9	0	0	1	1	230	
10	0	0	1	1	167	
11	0	0	1	1	133	
12	0	0	1	1	37	
13	0	0	1	1	229	
14	0	0	1	1	165	
15	0	0	1	1	107	
0	0	0	1	1	184	
1	0	0	1	1	103	
2	0	0	1	1	15	
3	0	0	1	1	241	
4	0	0	1	1	135	
5	0	0	1	1	19	
6	0	0	1	1	0	
7	0	0	1	1	206	
8	0	0	1	1	138	
9	0	0	1	1	85	
10	0	0	1	1	0	
11	0	0	1	1	149	
12	0	0	1	1	123	
13	0	0	1	1	11	
14	0	0	1	1	20	
15	0	0	1	1	71	
0	0	0	1	1	62	
1	0	0	1	1	189	
2	0	0	1	1	49	
3	0	0	1	1	127	
4	0	0	1	1	120	
5	0	0	1	1	318	
6	0	0	1	1	351	
7	0	0	1	1	457	
8	0	0	1	1	199	
9	0	0	1	1	506	
10	0	0	1	1	435	
11	0	0	1	1	335	
12	0	0	1	1	130	
13	0	0	1	1	86	
14	0	0	1	1	0	
15	0	0	1	1	191	
0	0	0	1	1	27	
1	0	0	1	1	122	
2	0	0	1	1	0	
3	0	0	1	1	0	
4	0	0	1	1	0	
5	0	0	1	1	54	
6	0	0	1	1	65	
7	0	0	1	1	0	
8	0	0	1	1	0	
9	0	0	1	1	0	
10	0	0	1	1	87	
11	0	0	1	1	182	
12	0	0	1	1	60	
13	0	0	1	1	109	
14	0	0	1	1	109	
15	0	0	1	1	169	
0	0	0	1	1	95	
1	0	0	1	1	160	
2	0	0	1	1	101	
3	0	0	1	1	248	
4	0	0	1	1	189	
5	0	0	1	1	162	
6	0	0	1	1	150	
7	0	0	1	1	317	
8	0	0	1	1	318	
9	0	0	1	1	302	
10	0	0	1	1	139	
11	0	0	1	1	299	
12	0	0	1	1	234	
13	0	0	1	1	292	
14	0	0	1	1	274	
15	0	0	1	1	218	
0	0	0	1	1	286	
1	0	0	1	1	231	
2	0	0	1	1	206	
3	0	0	1	1	181	
4	0	0	1	1	108	
5	0	0	1	1	225	
6	0	0	1	1	265	
7	0	0	1	1	415	
8	0	0	1	1	304	
9	0	0	1	1	359	
10	0	0	1	1	318	
11	0	0	1	1	438	
12	0	0	1	1	204	
13	0	0	1	1	394	
14	0	0	1	1	261	
15	0	0	1	1	228	
0	0	0	1	1	266	
1	0	0	1	1	173	
2	0	0	1	1	255	
3	0	0	1	1	352	
4	0	0	1	1	265	
5	0	0	1	1	388	
6	0	0	1	1	257	
7	0	0	1	1	435	
8	0	0	1	1	288	
9	0	0	1	1	339	
10	0	0	1	1	274	
11	0	0	1	1	371	
12	0	0	1	1	286	
13	0	0	1	1	377	
14	0	0	1	1	312	
15	0	0	1	1	415	
0	0	0	1	1	348	
1	0	0	1	1	469	
2	0	0	1	1	370	
3	0	0	1	1	391	
4	0	0	1	1	507	
5	0	0	1	1	404	
6	0	0	1	1	479	
7	0	0	1	1	513	
8	0	0	1	1	381	
9	0	0	1	1	455	
10	0	0	1	1	370	
11	0	0	1	1	354	
12	0	0	1	1	364	
13	0	0	1	1	475	
14	0	0	1	1	444	
15	0	0	1	1	384	
0	0	0	1	1	365	
1	0	0	1	1	539	
2	0	0	1	1	433	
3	0	0	1	1	492	
4	0	0	1	1	444	
5	0	0	1	1	603	
6	0	0	1	1	391	
7	0	0	1	1	505	
8	0	0	1	1	334	
9	0	0	1	1	558	
10	0	0	1	1	458	
11	0	0	1	1	642	
12	0	0	1	1	557	
13	0	0	1	1	508	
14	0	0	1	1	255	
15	0	0	1	1	567	
0	0	0	1	1	377	
1	0	0	1	1	392	
2	0	0	1	1	191	
3	0	0	1	1	602	
4	0	0	1	1	377	
5	0	0	1	1	653	
6	0	0	1	1	276	
7	0	0	1	1	427	
8	0	0	1	1	330	
9	0	0	1	1	680	
10	0	0	1	1	361	
11	0	0	1	1	542	
12	0	0	1	1	142	
13	0	0	1	1	657	
14	0	0	1	1	426	
15	0	0	1	1	659	
0	0	0	1	1	343	
1	0	0	1	1	631	
2	0	0	1	1	179	
3	0	0	1	1	654	
4	0	0	1	1	260	
5	0	0	1	1	586	
6	0	0	1	1	382	
7	0	0	1	1	740	
8	0	0	1	1	283	
9	0	0	1	1	720	
10	0	0	1	1	300	
11	0	0	1	1	688	
12	0	0	1	1	297	
13	0	0	1	1	606	
14	0	0	1	1	230	
15	0	0	1	1	615	
0	0	0	1	1	259	
1	0	0	1	1	736	
2	0	0	1	1	307	
3	0	0	1	1	599	
4	0	0	1	1	348	
5	0	0	1	1	838	
6	0	0	1	1	285	
7	0	0	1	1	519	
8	0	0	1	1	213	
9	0	0	1	1	617	
10	0	0	1	1	201	
11	0	0	1	1	515	
12	0	0	1	1	153	
13	0	0	1	1	628	
14	0	0	1	1	291	
15	0	0	1	1	655	
0	0	0	1	1	109	
1	0	0	1	1	671	
2	0	0	1	1	268	
3	0	0	1	1	645	
4	0	0	1	1	57	
5	0	0	1	1	646	
6	0	0	1	1	129	
7	0	0	1	1	680	
8	0	0	1	1	315	
9	0	0	1	1	532	
10	0	0	1	1	278	
11	0	0	1	1	722	
12	0	0	1	1	295	
13	0	0	1	1	815	
14	0	0	1	1	278	
15	0	0	1	1	589	
0	0	0	1	1	308	
1	0	0	1	1	760	
2	0	0	1	1	430	
3	0	0	1	1	830	
4	0	0	1	1	340	
5	0	0	1	1	728	
6	0	0	1	1	372	
7	0	0	1	1	700	
8	0	0	1	1	428	
9	0	0	1	1	883	
10	0	0	1	1	471	
11	0	0	1	1	925	
12	0	0	1	1	543	
13	0	0	1	1	873	
14	0	0	1	1	498	
15	0	0	1	1	812	
0	0	0	1	1	410	
1	0	0	1	1	880	
2	0	0	1	1	406	
3	0	0	1	1	831	
4	0	0	1	1	346	
5	0	0	1	1	567	
6	0	0	1	1	288	
7	0	0	1	1	813	
8	0	0	1	1	267	
9	0	0	1	1	662	
10	0	0	1	1	265	
11	0	0	1	1	728	
12	0	0	1	1	206	
13	0	0	1	1	631	
14	0	0	1	1	259	
15	0	0	1	1	789	
0	0	0	1	1	182	
1	0	0	1	1	587	
2	0	0	1	1	272	
3	0	0	1	1	757	
4	0	0	1	1	255	
5	0	0	1	1	688	
6	0	0	1	1	258	
7	0	0	1	1	729	
8	0	0	1	1	247	
9	0	0	1	1	630	
10	0	0	1	1	375	
11	0	0	1	1	680	
12	0	0	1	1	202	
13	0	0	1	1	593	
14	0	0	1	1	303	
15	0	0	1	1	676	
0	0	0	1	1	269	
1	0	0	1	1	576	
2	0	0	1	1	287	
3	0	0	1	1	624	
4	0	0	1	1	232	
5	0	0	1	1	576	
6	0	0	1	1	169	
7	0	0	1	1	639	
8	0	0	1	1	260	
9	0	0	1	1	529	
10	0	0	1	1	235	
11	0	0	1	1	631	
12	0	0	1	1	252	
13	0	0	1	1	528	
14	0	0	1	1	212	
15	0	0	1	1	561	
0	0	0	1	1	169	
1	0	0	1	1	712	
2	0	0	1	1	355	
3	0	0	1	1	727	
4	0	0	1	1	375	
5	0	0	1	1	808	
6	0	0	1	1	214	
7	0	0	1	1	674	
8	0	0	1	1	289	
9	0	0	1	1	835	
10	0	0	1	1	319	
11	0	0	1	1	767	
12	0	0	1	1	181	
13	0	0	1	1	829	
14	0	0	1	1	418	
15	0	0	1	1	824	
0	0	0	1	1	263	
1	0	0	1	1	731	
2	0	0	1	1	318	
3	0	0	1	1	753	
4	0	0	1	1	199	
5	0	0	1	1	705	
6	0	0	1	1	101	
7	0	0	1	1	720	
8	0	0	1	1	171	
9	0	0	1	1	835	
10	0	0	1	1	265	
11	0	0	1	1	684	
12	0	0	1	1	283	
13	0	0	1	1	873	
14	0	0	1	1	281	
15	0	0	1	1	731	
0	0	0	1	1	293	
1	0	0	1	1	916	
2	0	0	1	1	255	
3	0	0	1	1	700	
4	0	0	1	1	207	
5	0	0	1	1	678	
6	0	0	1	1	355	
7	0	0	1	1	965	
8	0	0	1	1	231	
9	0	0	1	1	580	
10	0	0	1	1	229	
11	0	0	1	1	756	
12	0	0	1	1	292	
13	0	0	1	1	730	
14	0	0	1	1	293	
15	0	0	1	1	699	
0	0	0	1	1	207	
1	0	0	1	1	884	
2	0	0	1	1	61	
3	0	0	1	1	687	
4	0	0	1	1	251	
5	0	0	1	1	676	
6	0	0	1	1	186	
7	0	0	1	1	836	
8	0	0	1	1	143	
9	0	0	1	1	955	
10	0	0	1	1	291	
11	0	0	1	1	730	
12	0	0	1	1	250	
13	0	0	1	1	736	
14	0	0	1	1	212	
15	0	0	1	1	887	
0	0	0	1	1	462	
1	0	0	1	1	725	
2	0	0	1	1	35	
3	0	0	1	1	678	
